#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,,,,,
,,,,,
7,1480540,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF ECONOMICS AND FINANCE,18.831,
8,1580540,KENYATTA UNIVERSITY - MAMA NGINA UNIVERSITY COLLEGE,BACHELOR OF ECONOMICS AND FINANCE,18.831,
9,1080540,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF SCIENCE IN BANKING AND FINANCE,22.748,
10,1249540,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE IN BANKING AND FINANCE,28.368,
,,AGRICULTURE AND TECHNOLOGY,,,
11,1515540,TOM MBOYA UNIVERSITY,"BACHELOR OF ECONOMICS AND FINANCE, WITH IT",-,
,,BACHELOR OF SCIENCE (FINANCE),,,
1,1080541,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF SCIENCE (FINANCE),18.831,
2,1093541,UNIVERSITY OF EMBU,BACHELOR OF SCIENCE (FINANCE),18.831,
3,1240541,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE IN FINANCE,18.831,
,,BACHELOR OF SCIENCE IN SOFTWARE ENGINEERING,,,
1,1079542,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN SOFTWARE ENGINEERING,33.884,
2,1080542,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF SCIENCE IN SOFTWARE ENGINEERING,40.162,
3,1087542,KISII UNIVERSITY,BACHELOR OF SCIENCE IN SOFTWARE ENGINEERING,36.957,
4,1164542,MULTIMEDIA UNIVERSITY OF KENYA,BACHELOR OF SCIENCE IN SOFTWARE ENGINEERING,41.368,
5,1181542,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF SCIENCE IN SOFTWARE ENGINEERING,25.573,
6,1246542,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN SOFTWARE ENGINEERING,38.437,
7,1425542,ZETECH UNIVERSITY,BACHELOR OF SCIENCE IN SOFTWARE ENGINEERING,18.814,
8,1103542,KCA UNIVERSITY,BACHELOR OF SCIENCE IN SOFTWARE DEVELOPMENT,24.055,
,,BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.),,,
1,1111543,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.),28.672,
2,1240543,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (HEALTH RECORDS & INFORMATION MGT.),24.064,
3,1073543,RONGO UNIVERSITY,BACHELOR OF SCIENCE (HEALTH RECORDS AND INFORMATICS),15.864,
4,1107543,ST PAULS UNIVERSITY,BACHELOR OF SCIENCE IN HEALTH RECORDS MANAGEMENT & INFORMATICS,15.864,
5,1249543,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE HEALTH INFORMATION MANAGEMENT ,23.896,
,,AGRICULTURE AND TECHNOLOGY,AND INFORMATICS,,
,,,,,
#,,PROG ,INSTITUTION NAME,PROGRAMME NAME,SUBJECT 4
,,CODE,,,
,6,1229543,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (HEALTH RECORDS AND INFORMATION MANAGEMENT, WITH IT)",PHY(232)/CHE(233)/PSC(23 4):C
,,,"BACHELOR OF ARTS (DISASTER MANAGEMENT, WITH IT)",,
,1,1229544,MASENO UNIVERSITY,"BACHELOR OF ARTS (DISASTER MANAGEMENT, WITH IT)",
,,,BACHELOR OF SCIENCE IN GLOBAL HEALTH AND TRAVEL MEDICINE,,
,1,1082546,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE IN GLOBAL HEALTH AND TRAVEL ,ENG(101)/KIS(102):C
,,,,MEDICINE,
,,,BACHELOR OF SCIENCE ( BIO-RESOURCES MANAGEMENT AND CONSERVATION),,
,1,1108547,KIBABII UNIVERSITY,BACHELOR OF SCIENCE ( BIO-RESOURCES MANAGEMENT AND CONSERVATION),
,,,BACHELOR OF SCIENCE IN MARITIME MANAGEMENT (COMMERCIAL),,
,1,1063548,TECHNICAL UNIVERSITY OF MOMBASA,BACHELOR OF SCIENCE IN MARITIME MANAGEMENT (COMMERCIAL),
,2,1117548,PWANI UNIVERSITY,BACHELOR OF MARITIME STUDIES,
,3,1091548,TAITA TAVETA UNIVERSITY,BACHELOR OF MARITIME AND SHIPPING MANAGEMENT,
,,,BACHELOR OF SCIENCE (DISASTE,,
,,,R RISK MANAGEMENT AND SUSTAINABLE DEVELOPMENT),,
,1,1080549,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF SCIENCE (DISASTER RISK MANAGEMENT AND SUSTAINABLE DEVELOPMENT),
,2,1570549,TURKANA UNIVERSITY COLLEGE,BACHELOR OF SCIENCE (DISASTER MANAGEMENT AND SUSTAINABLE DEVELOPMENT),
,,,BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION),,
,1,1165550,MAASAI MARA UNIVERSITY,BACHELOR OF ARTS (POLITICAL SCIENCE & PUBLIC ADMINISTRATION),
,2,1073550,RONGO UNIVERSITY,BACHELOR OF ARTS (POLITICAL SCIENCE AND PUBLIC ADMINISTRATION),
,3,1096550,GARISSA UNIVERSITY,BACHELOR OF ARTS (POLITICAL SCIENCE AND PUBLIC ADMINISTRATION),
,4,1480550,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF ARTS IN POLITICAL SCIENCE,
,5,1244550,KARATINA UNIVERSITY,BACHELOR OF ARTS IN POLITICAL SCIENCE AND PUBLIC ADMINISTRATION,
,6,1087159,KISII UNIVERSITY,BACHELOR OF ARTS (PUBLIC ADMINISTRATION AND POLITICAL SCIENCE),
,7,1425550,ZETECH UNIVERSITY,BACHELOR OF ARTS IN POLITICAL SCIENCE WITH TECHNOLOGY ,
,8,1263550,UNIVERSITY OF NAIROBI,BACHELOR OF POLITICAL SCIENCE AND PUBLIC ,
,,,"BACHELOR OF ARTS ( POLITICAL SCIENCE, WITH IT)",,
,1,1229551,MASENO UNIVERSITY,"BACHELOR OF ARTS ( POLITICAL SCIENCE, WITH IT)",
,2,1117551,PWANI UNIVERSITY,BACHELOR OF ARTS ( POLITICAL SCIENCE),
,,,BACHELOR OF APPLIED SCIENCE (GEO-INFORMATICS),,
,1,1112553,TECHNICAL UNIVERSITY OF KENYA,BACHELOR OF APPLIED SCIENCE (GEO-INFORMATICS),
,,,BACHELOR OF SCIENCE(BUSINESS INFORMATION SYSTEMS),,
,1,1053554,JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE(BUSINESS INFORMATION SYSTEMS),
,,,BACHELOR OF SCIENCE CLINICAL MEDICINE,,
,1,1057560,EGERTON UNIVERSITY,BACHELOR OF SCIENCE CLINICAL MEDICINE,ENG(101)/KIS(102):C+
,2,1061560,KABARAK UNIVERSITY,BACHELOR OF SCIENCE CLINICAL MEDICINE,ENG(101)/KIS(102):C+
,3,1116560,UZIMA UNIVERSITY,BACHELOR OF SCIENCE CLINICAL MEDICINE,ENG(101)/KIS(102):C+
,4,1118560,UNIVERSITY OF KABIANGA,BACHELOR OF SCIENCE CLINICAL MEDICINE,ENG(101)/KIS(102):C+
,5,1249560,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE CLINICAL MEDICINE,ENG(101)/KIS(102):C+
,,,AGRICULTURE AND TECHNOLOGY,,
,6,1079560,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN CLINICAL MEDICINE AND COMMUNITY HEALTH,ENG(101)/KIS(102):C+
,7,1082560,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE IN CLINICAL MEDICINE AND ,ENG(101)/KIS(102):C+
,,,,COMMUNITY HEALTH,
,8,1087560,KISII UNIVERSITY,BACHELOR OF SCIENCE IN CLINICAL MEDICINE AND COMMUNITY HEALTH,ENG(101)/KIS(102):C+
,9,1240560,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE IN CLINICAL MEDICINE AND ,ENG(101)/KIS(102):C+
,,,,COMMUNITY HEALTH,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,CODE,,,,
10,1279591,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN CLINICAL MEDICINE AND COMMUNITY HEALTH,41.517,
11,1470560,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE IN CLINICAL MEDICINE AND COMMUNITY HEALTH,39.734,
12,1244560,KARATINA UNIVERSITY,BACHELOR OF SCIENCE IN CLINICAL MEDICINE,39.734,
13,1192560,GREAT LAKES UNIVERSITY OF KISUMU,BACHELOR OF SCIENCE CLINICAL MEDICINE AND COMMUNITY HEALTH,34.408,
,,,BACHELOR OF SCIENCE (PHYSICAL THERAPY),,
1,1253561,MOI UNIVERSITY,BACHELOR OF SCIENCE (PHYSICAL THERAPY),36.681,
2,1600561,ALUPE UNIVERSITY,BACHELOR OF SCIENCE (PHYSICAL THERAPY),28.214,
,,,BACHELOR OF RADIOGRAPHY,,
1,1249562,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF RADIOGRAPHY,43.325,
,,AGRICULTURE AND TECHNOLOGY,,,
,,,BACHELOR OF SCIENCE (APPLIED BIOENGINEERING),,
1,1249563,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE (APPLIED BIOENGINEERING),27.294,
,,AGRICULTURE AND TECHNOLOGY,,,
,,,BACHELOR OF SCIENCE ,,
,,,(COASTAL & MARINE RESOURCE MANAGEMENT,,
1,1111565,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (COASTAL & MARINE RESOURCE MANAGEMENT,15.864,
2,1117565,PWANI UNIVERSITY,BACHELOR OF SCIENCE (MARINE BIOLOGY & FISHERIES),15.864,
3,1063565,TECHNICAL UNIVERSITY OF MOMBASA,BACHELOR OF SCIENCE IN MARINE RESOURCE MANAGEMENT,15.864,
,,,BACHELOR OF SCIENCE (POPULATION HEALTH),,
1,1111566,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (POPULATION HEALTH),25.6,
2,1166566,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (POPULATION HEALTH),15.864,
3,1580566,KENYATTA UNIVERSITY - MAMA NGINA UNIVERSITY COLLEGE,BACHELOR OF SCIENCE (POPULATION HEALTH),28.396,
4,1600566,ALUPE UNIVERSITY,BACHELOR OF SCIENCE (PUBLIC HEALTH),-,
,,,BACHELOR OF SCIENCE IN APPLIED OPTICS AND LASERS,,
1,1164567,MULTIMEDIA UNIVERSITY OF KENYA,BACHELOR OF SCIENCE IN APPLIED OPTICS AND LASERS,15.683,
,,,BACHELOR OF SCIENCE (FORENSIC SCIENCE),,
1,1079568,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE (FORENSIC SCIENCE),15.683,
2,1111568,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (FORENSIC SCIENCE),32.214,
3,1515568,TOM MBOYA UNIVERSITY,BACHELOR OF SCIENCE (FORENSIC SCIENCE),-,
,,,BACHELOR OF EDUCATION (ARTS) FINE ART,,
1,1111569,KENYATTA UNIVERSITY,BACHELOR OF EDUCATION (ARTS) FINE ART,27.035,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,BACHELOR OF SCIENCE (RECREATION AND SPORTS MANAGEMENT),,
1,1111571,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (RECREATION AND SPORTS MANAGEMENT),19.92,
,,,BACHELOR OF SCIENCE (PETROLEUM ENGINEERING),,
1,1111572,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (PETROLEUM ENGINEERING),35.347,
,,,BACHELOR OF SCIENCE(AEROSPACE ENGINEERING),,
1,1111573,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE(AEROSPACE ENGINEERING),41.379,
2,1249573,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE(AEROSPACE ENGINEERING),41.341,
,,AGRICULTURE AND TECHNOLOGY,,,
,,,BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY),,
1,1087574,KISII UNIVERSITY,BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY),15.683,
,,,BACHELOR OF SCIENCE (PETROLEUM CHEMISTRY),,
1,1087576,KISII UNIVERSITY,BACHELOR OF SCIENCE (PETROLEUM CHEMISTRY),15.683,
,,,BACHELOR OF SCIENCE (MEDICAL BIOCHEMISTRY),,
,,,,,
#,,PROG ,INSTITUTION NAME,PROGRAMME NAME,SUBJECT 4
,,CODE,,,
,1,1249580,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE (MEDICAL BIOCHEMISTRY),
,,,AGRICULTURE AND TECHNOLOGY,,
,,,BACHELOR OF SCIENCE (UTILIZATION & SUSTAINABILITY OF ARID LANDS (USAL),,
,1,1176582,LAIKIPIA UNIVERSITY,BACHELOR OF SCIENCE (UTILIZATION & SUSTAINABILITY OF ARID LANDS (USAL),
,,,,,
,,,BACHELOR OF ARTS (ENGLISH & COMMUNICATION),,
,1,1176583,LAIKIPIA UNIVERSITY,BACHELOR OF ARTS (ENGLISH & COMMUNICATION),
,,,BACHELOR OF SCIENCE IN MATHEMATICS AND FINANCE,,
,1,1063584,TECHNICAL UNIVERSITY OF MOMBASA,BACHELOR OF SCIENCE IN MATHEMATICS AND FINANCE,
,,,BACHELOR OF ARTS (PHILOSOPHY),,
,1,1117585,PWANI UNIVERSITY,BACHELOR OF ARTS (PHILOSOPHY),
,,,"BACHELOR OF ARTS (BUSINESS STUDIES, WITH IT)",,
,1,1515586,TOM MBOYA UNIVERSITY,"BACHELOR OF ARTS (BUSINESS STUDIES, WITH IT)",
,,,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),,
,1,1093187,UNIVERSITY OF EMBU,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),
,2,1192187,GREAT LAKES UNIVERSITY OF KISUMU,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),
,3,1263187,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),
,4,1073587,RONGO UNIVERSITY,BACHELOR OF SCIENCE (AGRIBUSINESS),
,5,1181587,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF SCIENCE (AGRIBUSINESS),
,,,"BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT",,
,1,1082588,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,"BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT",
,2,1229588,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT",
,3,1470588,KAIMOSI FRIENDS UNIVERSITY,"BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT",
,4,1515588,TOM MBOYA UNIVERSITY,"BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT",
,5,1246588,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE (MATHEMATICS AND ECONOMICS),
,6,1061588,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ECONOMICS AND MATHEMATICS,
,7,1105588,CHUKA UNIVERSITY,BACHELOR OF ARTS IN MATHEMATICS AND ECONOMICS,
,,,BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS),,
,1,1114590,UNIVERSITY OF ELDORET,BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS),
,,,,,
,2,1229590,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (CLIMATE CHANGE AND DEVELOPMENT, WITH IT)",
,,,,,
,3,1082590,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (CLIMATE CHANGE ADAPTATION AND ,
,,,,SUSTAINABLE DEVELOPMENT),
,4,1166590,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE IN CLIMATE CHANGE AND AGROFORESTRY,
,,,,,
,,,"BACHELOR OF SCIENCE (MEDICAL BIOTECHNOLOGY, WITH IT)",,
,1,1229591,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (MEDICAL BIOTECHNOLOGY, WITH IT)",
,2,1079591,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN MEDICAL BIOTECHNOLOGY,
,3,1082591,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE IN MEDICAL BIOTECHNOLOGY,
,,,"BACHELOR OF SCIENCE (AGRONOMY, WITH IT)",,
,1,1229593,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (AGRONOMY, WITH IT)",
,,,,,
,2,1515593,TOM MBOYA UNIVERSITY,"BACHELOR OF SCIENCE (AGRONOMY, WITH IT)",
,,,,,
,,,BACHELOR OF SCIENCE (AGRICULTURAL BIOTECHNOLOGY),,
,1,1053594,JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (AGRICULTURAL BIOTECHNOLOGY),
,,,,,
,,,,,
#,,PROG ,INSTITUTION NAME,PROGRAMME NAME,SUBJECT 4
,,CODE,,,
,2,1114594,UNIVERSITY OF ELDORET,BACHELOR OF SCIENCE (AGRICULTURAL BIOTECHNOLOGY),
,,,,,
,3,1253594,MOI UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURAL BIOTECHNOLOGY),
,,,,,
,4,1108594,KIBABII UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURE & BIOTECHNOLOGY),
,,,,,
,5,1082594,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (AGRICULTURE AND BIOTECHNOLOGY),
,,,,,
,6,1165594,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURE BIOTECHNOLOGY),
,,,,,
,,,,BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE,
,1,1082595,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ,
,,,,ASSISTANCE,
,2,1570595,TURKANA UNIVERSITY COLLEGE,BACHELOR OF SCIENCE IN  CONFLICT RESOLUTION AND HUMANITARIAN ASSISTANCE,
,,,,BACHELOR OF SCIENCE (OPTOMETRY AND VISION SCIENCES),
,1,1082597,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (OPTOMETRY AND VISION SCIENCES),ENG(101)/KIS(102):C+
,2,1470597,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE (OPTOMETRY AND VISION SCIENCES),ENG(101)/KIS(102):C+
,,,,"BACHELOR OF ARTS (PENOLOGY, CORRECTION AND ADMINISTRATION)",
,1,1253598,MOI UNIVERSITY,"BACHELOR OF ARTS (PENOLOGY, CORRECTION AND ADMINISTRATION)",
,2,1700598,BOMET UNIVERSITY COLLEGE,"BACHELOR OF ARTS (PENOLOGY, CORRECTION AND ADMINISTRATION)",
,,,,BACHELOR OF ENGINEERING (CHEMICAL AND PROCESS ENGINEERING),
,1,1253599,MOI UNIVERSITY,BACHELOR OF ENGINEERING (CHEMICAL AND PROCESS ENGINEERING),ENG(101)/KIS(102):C+
,2,1112599,TECHNICAL UNIVERSITY OF KENYA,BACHELOR OF ENGINEERING (CHEMICAL ENGINEERING),ENG(101)/KIS(102):C+
,3,1173599,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF ENGINEERING (CHEMICAL ENGINEERING),ENG(101)/KIS(102):C+
,,,,BACHELOR OF ARTS IN MASS MEDIA AND COMMUNICATION,
,1,1279604,MOUNT KENYA UNIVERSITY,BACHELOR OF ARTS IN MASS MEDIA AND COMMUNICATION,
,2,1093604,UNIVERSITY OF EMBU,BACHELOR OF ARTS IN MEDIA AND COMMUNICATION STUDIES,
,,,,"BACHELOR OF ARTS (SOCIOLOGY AND ANTHROPOLOGY, WITH IT)",
,1,1229606,MASENO UNIVERSITY,"BACHELOR OF ARTS (SOCIOLOGY AND ANTHROPOLOGY, WITH ",
,2,1515606,TOM MBOYA UNIVERSITY,"BACHELOR OF ARTS (SOCIOLOGY AND ANTHROPOLOGY, WITH ",
,,,,"BACHELOR OF SCIENCE (MATHEMATICS & BUSINESS STUDIES, WITH IT)",
,1,1229609,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (MATHEMATICS & BUSINESS STUDIES, WITH IT)",
,2,1515609,TOM MBOYA UNIVERSITY,"BACHELOR OF SCIENCE (MATHEMATICS & BUSINESS STUDIES, WITH IT)",
,,,,BACHELOR OF CO-OPERATIVE BUSINESS,
,1,1080610,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF CO-OPERATIVE BUSINESS,
,,,,BACHELOR OF SCIENCE (CONSERVATION BIOLOGY),
,1,1111611,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (CONSERVATION BIOLOGY),
,,,,BACHELOR OF SCIENCE IN COMPUTING AND INFORMATION SYSTEMS,
,1,1107614,ST PAULS UNIVERSITY,BACHELOR OF SCIENCE IN COMPUTING AND INFORMATION SYSTEMS,
,,,,BACHELOR OF SCIENCE (AGRICULTURAL ECONOMICS AND RURAL DEVELOPMENT),
,1,1249615,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE (AGRICULTURAL ECONOMICS AND ,
,,,AGRICULTURE AND TECHNOLOGY,RURAL DEVELOPMENT),
,,,,BACHELOR OF ENGINEERING (CIVIL & STRUCTURAL ENGINEERING),
,1,1114616,UNIVERSITY OF ELDORET,BACHELOR OF ENGINEERING (CIVIL & STRUCTURAL ,ENG(101)/KIS(102):C+
,2,1253616,MOI UNIVERSITY,BACHELOR OF ENGINEERING (CIVIL AND STRUCTURAL ENGINEERING),ENG(101)/KIS(102):C+
,3,1082616,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (CIVIL AND STRUCTURAL ENGINEERING),ENG(101)/KIS(102):C+
,,,,BACHELOR OF ENGINEERING (ELECTRICAL AND ELECTRONIC ENGINEERING),
,,,,,
#,,PROG ,INSTITUTION NAME,PROGRAMME NAME,SUBJECT 4
,,CODE,,,
,1,1112617,TECHNICAL UNIVERSITY OF KENYA,BACHELOR OF ENGINEERING (ELECTRICAL AND ELECTRONIC ENGINEERING),ENG(101)/KIS(102):C+
,2,1253617,MOI UNIVERSITY,BACHELOR OF ENGINEERING (ELECTRICAL AND ELECTRONICS ENGINEERING),ENG(101)/KIS(102):C+
,,,BACHELOR OF SCIENCE  IN GEOMATICS AND GEOSPATIAL INFORMATION SYSTEMS,,
,1,1173619,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE  IN GEOMATICS AND GEOSPATIAL ,
,,,,INFORMATION SYSTEMS,
,2,1091619,TAITA TAVETA UNIVERSITY,BACHELOR OF SCIENCE IN GEOINFORMATICS,
,3,1249619,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE (GEOMATIC ENGINEERING),
,,,AGRICULTURE AND TECHNOLOGY,,
,4,1515619,TOM MBOYA UNIVERSITY,BACHELOR OF SCIENCE  IN SURVEYING AND GEOMATICS ENGINEERING,
,,,BACHELOR OF ARTS IN COMMUNICATION,,
,1,1068620,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF ARTS IN COMMUNICATION,
,2,1107620,ST PAULS UNIVERSITY,BACHELOR OF ARTS IN COMMUNICATION,
,3,1162620,DAYSTAR UNIVERSITY,BACHELOR OF ARTS IN COMMUNICATION,
,,,BACHELOR OF ARTS (,,
,,,"LANGUAGE AND COMMUNICATION, WITH IT)",,
,1,1229621,MASENO UNIVERSITY,"BACHELOR OF ARTS (LANGUAGE AND COMMUNICATION, WITH ",
,,,,IT),
,2,1073621,RONGO UNIVERSITY,"BACHELOR OF ARTS (LINGUISTICS, MEDIA AND COMMUNICATION)",
,3,1253621,MOI UNIVERSITY,"BACHELOR OF ARTS (LINGUISTICS, MEDIA AND COMMUNICATION)",
,4,1246621,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF LINGUISTICS AND COMMUNICATION STUDIES,
,,,BACHELOR OF ARTS IN HISTORY & INTERNATIONAL STUDIES,,
,1,1057622,EGERTON UNIVERSITY,BACHELOR OF ARTS IN HISTORY & INTERNATIONAL STUDIES,
,,,BACHELOR OF SCIENCE (RENEWABLE ENERGY TECHNOLOGY AND MANAGEMENT),,
,1,1053626,JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (RENEWABLE ENERGY TECHNOLOGY ,
,,,,AND MANAGEMENT),
,,,BACHELOR OF SCIENCE IN RENEWABLE ENERGY AND TECHNOLOGY,,
,1,1164627,MULTIMEDIA UNIVERSITY OF KENYA,BACHELOR OF SCIENCE IN RENEWABLE ENERGY AND TECHNOLOGY,
,2,1570627,TURKANA UNIVERSITY COLLEGE,BACHELOR OF SCIENCE IN RENEWABLE ENERGY TECHNOLOGY,
,3,1082627,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (RENEWABLE ENERGY TECHNOLOGY),
,,,BACHELOR OF ARTS IN ISLAMIC STUDIES ,,
,1,1117630,PWANI UNIVERSITY,BACHELOR OF ARTS IN ISLAMIC STUDIES ,
,,,BACHELOR OF EDUCATION (LIBRARY SCIENCE),,
,1,1111633,KENYATTA UNIVERSITY,BACHELOR OF EDUCATION (LIBRARY SCIENCE),
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,BACHELOR OF SCIENCE IN EPIDEMIOLOGY AND BIOSTATISTICS,,
,1,1082637,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE IN EPIDEMIOLOGY AND BIOSTATISTICS,
,2,1079637,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN EPIDEMIOLOGY AND MEDICAL STATISTICS,
,,,BACHELOR OF SCIENCE (BIOSTATISTICS),,
,1,1249638,JOMO KENYATTA UNIVERSITY OF ,BACHELOR OF SCIENCE (BIOSTATISTICS),
,,,AGRICULTURE AND TECHNOLOGY,,
,,,BACHELOR OF ARTS IN ISLAMIC SHARIA,,
,,,,,
#,PROG ,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2023,
,CODE,,,,
1,3895642,ISLAMIC UNIVERSITY OF KENYA,BACHELOR OF ARTS IN ISLAMIC SHARIA,20.93,
,,,BACHELOR OF HEALTH SERVICES MANAGEMENT,,
1,1111643,KENYATTA UNIVERSITY,BACHELOR OF HEALTH SERVICES MANAGEMENT,27.581,
,,,BACHELOR OF DISASTER MANAGEMENT & INTERNATIONAL DIPLOMACY,,
1,1082644,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF DISASTER MANAGEMENT & INTERNATIONAL ,22.449,
,,,DIPLOMACY,,
2,1470644,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF DISASTER MANAGEMENT & INTERNATIONAL DIPLOMACY,22.449,
,,,"BACHELOR OF ARTS (ECONOMICS, WITH IT)",,
